"plot_id","x_KKJ","y_KKJ","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84"
25592,3532964.185,6826079.434,532780.770389015,6823217.32782934,27.6166112359424,61.5411206405326
25593,3532946.584,6826473.017,532763.174758202,6823610.75235668,27.616350269632,61.5446537741902
25594,3532946.622,6826873.396,532763.210999691,6824010.97022593,27.6164221661692,61.5482463902887
25611,3548961.71,6825673.906,548771.858663708,6822812.03265417,27.9172606266432,61.5357932756114
25612,3548967.221,6826088.584,548777.3656433,6823226.54376973,27.9174739192368,61.539513247653
25613,3548932.865,6826498.114,548743.021692103,6823635.90878428,27.9169363557404,61.5431920610385
25651,3580960.441,6825686.327,580757.708531461,6822824.58741355,28.5186291173293,61.5305404487611
25652,3580948.613,6826080.939,580745.88358664,6823219.04048779,28.5185796393174,61.5340827606571
25653,3580933.81,6826487.845,580731.084786932,6823625.78259962,28.5184796281993,61.5377359750032
25654,3580944.325,6826885.885,580741.593832991,6824023.66239055,28.5188515913127,61.5413043632666
25671,3596949.086,6825687.905,596739.916003969,6822826.23386266,28.8190072785729,61.5268822252461
25672,3596948.865,6826075.712,596739.693419599,6823213.88470597,28.819206487101,61.5303605464483
25673,3596952.347,6826484.192,596743.172255533,6823622.20024111,28.8194861659208,61.5340233554431
25674,3596955.841,6826882.039,596746.663133042,6824019.88705791,28.8197605636392,61.5375907908222
25691,3612951.39,6825682.689,612735.776146285,6822821.0889414,29.1195494049913,61.5224984681417
25692,3612947.817,6826095.717,612732.202807281,6823233.95059257,29.1197346196335,61.5262033189355
25693,3612944.949,6826472.449,612729.334341099,6823610.5308639,29.1199109484138,61.5295824793972
25694,3612945.68,6826870.423,612730.063334667,6824008.34459632,29.1201679129033,61.5331510740009
27212,3228945.969,6842069.805,228884.668138421,6839199.92619887,21.8885228078318,61.5904091326748
27213,3228947.703,6842493.959,228886.399533982,6839623.90997357,21.8879292573607,61.5942013598335
27231,3244950.688,6841665.184,244882.965123628,6838795.53953906,22.1894133551324,61.5977170618844
27232,3244950.831,6842090.077,244883.106158325,6839220.26198454,22.1888255165884,61.6015164972624
27233,3244949.206,6842470.904,244881.480101141,6839600.9361106,22.1882655877981,61.6049207245754
27251,3260938.063,6841667.194,260863.922288177,6838797.62042964,22.4896135627648,61.6079896328438
27253,3260945.777,6842485.816,260871.629524834,6839615.91381482,22.4886910147594,61.6153175529465
27254,3260943.726,6842879.218,260869.577587127,6840009.15786805,22.4881392873751,61.6188355211458
27272,3276996.667,6842073.757,276916.077098004,6839204.09202934,22.7908809303477,61.6212654050733
27273,3276949.694,6842482.48,276869.121132658,6839612.65070676,22.7895000763345,61.6248959429872
27274,3276953.726,6842877.569,276873.149749301,6840007.58108653,22.7890946151191,61.6284340250079
27291,3292949.189,6841676.59,292862.195148795,6838807.15570275,23.0913396631394,61.6266259860039
27292,3292952.092,6842083.653,292865.095168249,6839214.05524541,23.0909338618811,61.6302718129249
27311,3308921.899,6841667.348,308828.490423127,6838797.98853651,23.3918951032257,61.6348107571502
27312,3308938.249,6842076.427,308844.832036942,6839206.9033054,23.3917755632695,61.6384824540513
27313,3308953.381,6842494.17,308859.956102057,6839624.4785891,23.391623997355,61.6422311353997
27314,3308951.67,6842884.157,308858.244055922,6840014.30894603,23.3911842575597,61.6457228695186
27332,3324951.977,6842078.719,324852.12785395,6839209.26549649,23.6933030492357,61.6461297945063
27334,3324954.003,6842884.261,324854.149467729,6840014.48391823,23.6925695079481,61.6533471534742
27352,3340952.618,6842078.471,340846.341006847,6839209.08848119,23.9947493304675,61.6530848722838
27371,3356949.182,6841692.931,356836.479571914,6838823.77409709,24.2965684670513,61.6559212190003
27372,3356976.61,6842073.246,356863.894871626,6839203.93640094,24.2967875589902,61.6593403647516
27373,3356942.542,6842479.967,356829.838765097,6839610.49382304,24.2958264679668,61.6629732845191
27374,3356949.565,6842890.199,356836.857132848,6840020.56101584,24.295637263796,61.6666529821093
27394,3372941.635,6842876.81,372822.500946166,6840007.24786191,24.5972827093222,61.6721613154647
27411,3388959.868,6841693.886,388834.301463902,6838824.86973154,24.900250319035,61.6665252208943
27412,3388956.699,6842091.12,388831.131991839,6839221.94405641,24.899948612312,61.670086451637
27413,3388944.131,6842483.578,388818.567319018,6839614.24425974,24.8994723770797,61.6736021300668
27414,3388956.033,6842872.078,388830.462829001,6840002.5881615,24.8994602434815,61.6770893983693
27431,3404954.965,6841682.741,404822.969204598,6838813.79942569,25.2020668172949,61.6707223111734
27432,3404949.964,6842076.104,404817.96849025,6839207.00427602,25.2017672532763,61.6742491371083
27433,3404958.242,6842479.556,404826.241394306,6839610.29412899,25.2017130058056,61.6778697407642
27434,3404964.805,6842869.285,404832.800048463,6839999.86649101,25.2016335238702,61.6813668361392
27471,3436967.291,6841699.269,436822.424891203,6838830.46080812,25.8063493706747,61.6774725472775
27472,3436953.465,6842080.166,436808.602788521,6839211.20458811,25.8059563327471,61.680887467209
27473,3436951.005,6842476.269,436806.142049795,6839607.14830343,25.8057725827088,61.684440675703
27474,3436955.991,6842880.949,436811.124280218,6840011.66560249,25.8057264486686,61.6880720563697
27492,3452939.253,6842080.933,452787.962507092,6839212.04093482,26.107846143258,61.6831938497335
27493,3452952.601,6842481.582,452801.303395597,6839612.52886848,26.1079944891958,61.6867902334801
27494,3452949.476,6842878.005,452798.177927707,6840008.79243007,26.1078327723732,61.6903466717203
27512,3468947.983,6842088.045,468790.254074372,6839219.2196647,26.4102123231725,61.6848937252101
27531,3484949.587,6841680.339,484785.423410898,6838811.74706761,26.7125089482636,61.6822036724323
27532,3484985.202,6842019.156,484821.022616251,6839150.42792579,26.7131534071407,61.6852453812168
27533,3484953.237,6842483.254,484789.068464478,6839614.33909449,26.712510832447,61.689408589978
27534,3484949.846,6842882.469,484785.677100025,6840013.39348758,26.7124134069716,61.6929907163528
27552,3501025.101,6842041.176,500854.468791959,6839172.50846655,27.0161476520441,61.6857429288761
27554,3500934.198,6842883.349,500763.598725587,6840014.342246,27.0144339285385,61.6933002528438
27592,3532949.612,6842085.611,532766.133970193,6839217.06322182,27.6191972226343,61.6847446005998
27594,3532960.691,6842875.041,532777.205117288,6840006.17557463,27.6195483804861,61.691827094922
27611,3548949.947,6841689.38,548760.031217994,6838821.06043799,27.9212969191411,61.6794908699036
27633,3564956.997,6842493.165,564760.634744537,6839624.59050332,28.2238344147639,61.684335958024
27672,3596950.028,6842068.597,596740.787383246,6839200.33004454,28.8276605176182,61.6737995690701
27673,3596950.799,6842482.367,596741.556310206,6839613.93344212,28.8278944188184,61.6775104062663
27674,3596955.452,6842839.117,596746.205917451,6839970.53981558,28.8281714267469,61.680708860788
27693,3612953.54,6842468.371,612737.853485415,6839600.01115774,29.1299000853294,61.6730205037149
27711,3628932.881,6841680.6,628710.762509282,6838812.62526062,29.4308115716308,61.660935833401
27712,3628963.156,6842085.67,628741.023598004,6839217.53224296,29.4316679897197,61.6645572774068
27714,3628951.938,6842881.364,628729.806743179,6840012.90572181,29.43201738412,61.6716946870658
27733,3644960.491,6842461.944,644731.913586422,6839593.72243133,29.7336188436889,61.6622375447393
29191,3212950.45,6857680.945,212895.498353688,6854804.72967159,21.5641145437112,61.7182901365801
29192,3212949.676,6858079.374,212894.722890546,6855202.99878776,21.5634713094648,61.7218487113984
29231,3244939.339,6857689.391,244871.549190482,6854813.31433855,22.1668133145753,61.7409922197107
29232,3244948.966,6858077.153,244881.170608223,6855200.92073484,22.166450185582,61.7444657635795
29233,3244951.255,6858493.163,244883.456846832,6855616.76376008,22.1659088613352,61.7481869924282
29234,3245018.204,6858826.011,244950.377500377,6855949.4784525,22.1667039554308,61.7512077073617
29251,3260942.457,6857676.431,260868.243271845,6854800.43035734,22.4687150205194,61.7512024783066
29252,3260942.986,6858061.098,260868.770359125,6855184.94293279,22.4682181295114,61.7546437468628
29253,3260930.07,6858479.773,260855.85769419,6855603.44979624,22.4674224994883,61.7583808209662
29254,3260954.296,6858878.66,260880.072206668,6856002.17676784,22.4673539090484,61.7619640868325
29271,3276969.461,6857678.455,276888.812746959,6854802.52430025,22.7712711900736,61.7608969089673
29272,3276970.256,6858084.833,276889.605635705,6855208.73913677,22.7707862005357,61.7645339865323
29273,3276957.868,6858497.447,276877.220790665,6855621.18741146,22.7700443868747,61.7682191771375
29274,3276948.322,6858905.249,276867.67682636,6856028.8256309,22.7693619930602,61.771862956712
29311,3308941.474,6857676.949,308847.986813392,6854801.1595575,23.3754551888419,61.7781942580072
29312,3308944.192,6858078.048,308850.701961315,6855202.09747494,23.3750831788762,61.7817875807611
29313,3308951.969,6858466.791,308858.474132205,6855590.68437724,23.3748197988157,61.7852727782479
29314,3308953.205,6858879.42,308859.707825937,6856003.14765754,23.3744073894612,61.7889686084137
29351,3340959.596,6857688.699,340853.247559211,6854813.04503295,23.9812176691672,61.7929700236853
29353,3340957.693,6858484.32,340851.341848719,6855608.3463846,23.9804814476406,61.8000986160796
29354,3340947.702,6858883.901,340841.353118156,6856007.76680984,23.9799404575597,61.8036750059719
29373,3356945.864,6858490.925,356833.089225133,6855615.01844481,24.2832707514205,61.8064852030475
29374,3356950.391,6858872.928,356837.612742459,6855996.86797321,24.2830538114039,61.809910844553
29391,3372963.905,6857681.94,372844.697221423,6854806.42822793,24.5873363310008,61.8049024905792
29392,3372954.493,6858068.136,372835.287324568,6855192.46898848,24.5868862023611,61.8083617067408
29393,3372948.882,6858470.43,372829.676830822,6855594.60129646,24.5864966612368,61.8119665081219
29394,3372948.393,6858872.689,372829.186279489,6855996.69864087,24.5862041219869,61.8155726988344
29411,3388946.011,6857669.299,388820.38026891,6854793.86171693,24.8902081523465,61.8097768726802
29412,3388949.293,6858078.912,388823.659173037,6855203.31009871,24.8900182143358,61.8134508828509
29413,3388953.881,6858466.005,388828.243650501,6855590.24753753,24.8898668490807,61.8169233314613
29431,3404951.636,6857699.063,404819.57176551,6854823.68310129,25.1936061444641,61.8143697849115
29432,3404957.558,6858057.445,404825.489834123,6855181.92106487,25.1935294989063,61.8175855008266
29471,3436947.55,6857681.731,436802.622527568,6854806.49621318,25.8004090711095,61.8208534272873
29472,3436949.212,6858072.61,436804.28217569,6855197.2180509,25.8003036925649,61.8243603702692
29473,3436934.128,6858493.888,436789.20242681,6855618.32659344,25.7998699025272,61.8281372530138
29491,3452953.059,6857679.879,452801.695486557,6854804.71382121,26.1040470007823,61.8231524413483
29492,3452946.021,6858056.26,452794.658699461,6855180.94342989,26.1038149767894,61.826528499304
29493,3452936.718,6858489.88,452785.357577863,6855614.38901039,26.1035249289295,61.8304178284302
29494,3452943.967,6858875.468,452792.602006895,6855999.82197807,26.1035615267591,61.8338782567825
29512,3468960.942,6858072.612,468803.138900149,6855197.3575751,26.4077061131874,61.8283212964172
29513,3468981.181,6858478.467,468823.368020694,6855603.04942518,26.4080200002063,61.8319645723165
29514,3468952.877,6858888.749,468795.073646761,6856013.16628681,26.4074117810329,61.8356435974442
29551,3500953.268,6857697.611,500782.59745205,6854822.6442457,27.0148569952879,61.8262328019169
29553,3500934.807,6858501.745,500764.140448455,6855626.45465128,27.0145100103794,61.8334484875655
29554,3500950.4,6858889.547,500779.725521585,6856014.10069912,27.014807627278,61.8369282757554
29571,3516956.334,6857692.751,516779.224837275,6854817.85441335,27.3185369916294,61.8258215167216
29572,3516948.998,6858085.928,516771.89011528,6855210.87317911,27.318434305534,61.8293498384208
29573,3516956.874,6858473.34,516779.761297571,6855598.12932938,27.3186197906951,61.8328257603151
29574,3516950.973,6858888.112,516773.860907381,6856012.73441226,27.3185463405566,61.8365477883152
29591,3532954.494,6857685.979,532770.947322895,6854811.15317122,27.6221067812551,61.8247226048337
29592,3532955.469,6858079.788,532771.920258016,6855204.8036964,27.6221967835342,61.828256038178
29593,3532960.945,6858487.12,532777.392324973,6855611.97179878,27.6223746895421,61.8319104203424
29594,3532967.103,6858878.041,532783.546187694,6856002.73550835,27.622562602872,61.8354174914472
29611,3548951.6,6857670.177,548761.61539366,6854795.42540131,27.9256218927474,61.8228724356595
29612,3548959.206,6858094.26,548769.216535559,6855219.33774834,27.925880779915,61.8266763478518
29613,3548949.779,6858479.107,548759.791699586,6855604.02981504,27.9258059010908,61.8301304079901
29614,3548962.329,6858874.216,548772.334975492,6855998.97984465,27.9261508769577,61.8336737286071
29632,3564948.979,6858064.935,564752.553745766,6855190.09221143,28.2292404842714,61.8240353095388
29633,3564957.815,6858465.949,564761.384494387,6855590.94482667,28.2295520138683,61.8276313591193
29634,3564957.416,6858873.436,564760.983933569,6855998.26779737,28.2296907082386,61.8312870435329
29651,3580954.943,6857675.526,580752.076087804,6854800.90755448,28.5326797871927,61.8174915751488
29652,3580939.873,6858060.594,580737.010530778,6855185.8204667,28.5325661816762,61.8209488201745
29653,3580975.797,6858469.104,580772.91834611,6855594.16615652,28.5334303344537,61.8246055493035
29654,3580942.333,6858869.222,580739.466131803,6855994.12293247,28.5329745822007,61.8282016816747
29691,3612959.789,6857665.504,612744.035781053,6854791.024273,29.1394527549687,61.8092925388715
29693,3612983.578,6858445.901,612767.811926146,6855571.1071095,29.1403908006391,61.8162832974279
29731,3644947.647,6857668.474,644719.01083482,6854794.12706246,29.7454845399811,61.7985394644841
29732,3644960.648,6858071.546,644732.004914036,6855197.03675804,29.7460533854589,61.8021472430815
29733,3644962.733,6858468.579,644734.087415949,6855593.90984061,29.7464107669242,61.8057050261381
29734,3644964.343,6858890.627,644735.695005285,6856015.78784519,29.746779280179,61.809487193191
31192,3212947.995,6874083.355,212892.97181171,6871200.55783795,21.5380496257595,61.8648059010175
31193,3212962.975,6874474.674,212907.944082877,6871591.7198806,21.5377087824724,61.8683125998644
31211,3228948.009,6873686.657,228886.566901051,6870804.08919649,21.841407504654,61.8729799302322
31212,3228941.484,6874087.454,228880.042763623,6871204.72531748,21.84067985293,61.876557120508
31213,3228956.037,6874486.291,228894.588176354,6871603.40231746,21.8403540339736,61.8801317908666
31214,3228965.072,6874877.417,228903.617837926,6871994.37138798,21.8399352651569,61.8836336193728
31231,3244947.412,6873678.04,244879.548572958,6870795.54566631,22.1443903787966,61.8839546063254
31232,3244945.291,6874077.148,244877.426679715,6871194.4934606,22.1437835943653,61.8875215726658
31233,3244953.9,6874472.873,244886.03049504,6871590.05965975,22.1433847710229,61.8910654772655
31234,3244964.415,6874873.659,244896.53952382,6871990.6848359,22.1430147674873,61.8946559057946
31272,3276959.377,6874086.785,276878.660922364,6871204.26614624,22.7507832499607,61.9077231924632
31273,3276952.796,6874485.221,276872.080831715,6871602.54214373,22.750162721398,61.9112847027499
31274,3276960.286,6874879.091,276879.566112016,6871996.25403575,22.7498147695045,61.9148136055766
31291,3292967.943,6873665.059,292880.800862318,6870782.779037,23.0551326489784,61.9130034295887
31292,3292956.81,6874079.644,292869.670533284,6871197.19750633,23.0544422981331,61.9167086533107
31293,3292950.321,6874471.68,292863.182437871,6871589.07605081,23.0538660156001,61.9202145470119
31294,3292938.631,6874896.164,292851.495290791,6872013.38954293,23.0531532926612,61.9240080689812
31311,3308961.516,6873682.5,308867.950971241,6870800.28237185,23.3588518852488,61.9215361484431
31312,3308963.322,6874082.766,308869.75451256,6871200.38762383,23.3584591768014,61.9251214196076
31313,3308958.293,6874470.093,308864.725855515,6871587.55904292,23.3579502955568,61.9285873816739
31314,3308976.036,6874862.651,308882.460030785,6871979.95945975,23.3578684542146,61.9321116380261
31331,3324977.042,6873680.315,324877.044411292,6870798.16752249,23.6631930592651,61.9292337784498
31332,3324962.728,6874072.612,324862.734465958,6871190.30688243,23.6625372406394,61.9327413154042
31333,3324964.251,6874484.712,324864.255074343,6871602.24135641,23.6621629812155,61.9364335405931
31334,3324964.822,6874880.365,324864.824136738,6871997.73543281,23.6617866142313,61.9399779942178
31351,3340961.366,6873690.745,340854.947397426,6870808.66231062,23.9670969754959,61.9363592695646
31352,3340945.203,6874078.133,340838.789220834,6871195.8946121,23.966445016374,61.9398236785561
31371,3356964.333,6873695.094,356851.484992842,6870813.07846183,24.271514354534,61.9427671812902
31373,3356965.801,6874474.815,356852.949050465,6871592.48617874,24.2709181201257,61.9497562684566
31374,3356952.916,6874873.427,356840.067514478,6871990.93796251,24.2703536549372,61.9533241099246
31391,3372956.445,6873689.267,372837.171069666,6870807.32249614,24.5758703093429,61.94840790931
31392,3372950.117,6874079.868,372830.843936717,6871197.76650423,24.5754719843763,61.9519075285598
31393,3372962.507,6874464.079,372843.227309923,6871581.82316054,24.5754344905934,61.9553561304286
31394,3372960.7,6874888.16,372841.419217781,6872005.73373414,24.575098264128,61.9591574073619
31412,3388952.035,6874084.932,388826.331111039,6871202.89702322,24.8801634702857,61.9569777892388
31413,3388955.59,6874485.772,388829.882967051,6871603.57593619,24.8799817230926,61.9605731159028
31414,3388947.631,6874877.932,388821.925488301,6871995.57828861,24.8795859974097,61.9640872335811
31432,3404943.649,6874064.55,404811.517620102,6871182.5915681,25.1847798714148,61.9611438808695
31433,3404968,6874469.995,404835.857100983,6871587.87369586,25.1850277088566,61.9647862303967
31434,3404953.224,6874885.065,404821.085268972,6872002.77678777,25.1845248902962,61.9685050824052
31453,3420951.585,6874485.908,420813.016775048,6871603.84843672,25.489599052369,61.9686027426686
31454,3420956.704,6874883.147,420818.132025732,6872000.92775842,25.4895203637796,61.9721670020374
31474,3436948.597,6874896.613,436803.59546838,6872014.45633751,25.7943653361215,61.9752904935032
31491,3452961.181,6873685.795,452809.745879088,6870804.19317799,26.0999918392362,61.9667586158244
31492,3452948.662,6874071.277,452797.23027856,6871189.52010773,26.0996512502508,61.970215564928
31493,3452958.966,6874468.878,452807.528449311,6871586.96126082,26.0997425127575,61.9737840835918
31494,3452972.488,6874876.397,452821.043284531,6871994.3164392,26.0998925304261,61.9774419841831
31512,3468951.856,6874080.512,468793.988385864,6871198.81916805,26.4047483045204,61.971953334921
31513,3468951.293,6874477.812,468793.423931801,6871595.95937386,26.4046680583307,61.975518070659
31514,3468950.896,6874884.402,468793.025372251,6872002.3858441,26.4045893307489,61.9791661727927
31531,3484953.786,6873670.61,484789.483876227,6870789.14966414,26.7098887013201,61.9692552381929
31532,3484958.778,6874091.098,484794.472093176,6871209.46854377,26.7099480169679,61.9730284320761
31533,3484951.346,6874486.486,484787.041414127,6871604.69746755,26.7097725649067,61.976575905697
31552,3500947.851,6874071.54,500777.113217163,6871189.98581474,27.0148237962703,61.9731577219501
31553,3500957.77,6874485.299,500787.026484716,6871603.57839894,27.0150147215128,61.976870362026
31554,3500947.314,6874886.77,500776.573001425,6872004.88784101,27.0148170400347,61.9804727811838
31571,3516955.293,6873691.19,516778.116580986,6870809.85617893,27.3200116777718,61.9693749764924
31572,3516945.106,6874082.025,516767.932037533,6871200.53387934,27.3198541485063,61.9728823370168
31591,3532941.073,6873673.564,532757.464251046,6870792.30437342,27.6247688346484,61.9681735334462
31592,3532964.528,6874069.795,532780.90815142,6871188.37602203,27.6252887064786,61.9717266800553
31593,3532978.381,6874484.177,532794.753840226,6871602.59132619,27.6256289456997,61.9754435121582
31594,3532957.064,6874874.724,532773.443782215,6871992.98107468,27.6252941869653,61.9789495233023
31611,3548961.23,6873669.208,548771.174153486,6870788.01721882,27.9301502641009,61.966413377833
31612,3548938.678,6874091.055,548748.62946549,6871209.69434342,27.9298355595335,61.9702010145712
31613,3548941.86,6874474.589,548751.80858123,6871593.07399561,27.9300009560413,61.9736416047394
31651,3580942.119,6873664.346,580739.1902418,6870783.29065102,28.5396238059455,61.9609122045947
31652,3580950.244,6874078.36,580747.31024724,6871197.13801134,28.5399657620138,61.9646240882354
31654,3580957.944,6874882.114,580755.003802843,6872000.56846886,28.5404759968905,61.9718319347528
31673,3596945.869,6874461.137,596736.493811105,6871579.82739973,28.8449375458232,61.9643162076551
31691,3612953.788,6873676.352,612737.970408507,6870795.42480712,29.1493824372579,61.9528609789375
31692,3612960.1,6874086.785,612744.278165942,6871205.69255723,29.1497615199872,61.956539337954
31693,3612954.335,6874489.943,612738.513817254,6871608.68818695,29.1499060902182,61.9601560488073
31711,3628953.611,6873689.335,628731.350095756,6870808.46881906,29.4539992143002,61.9478893797887
31712,3628957.146,6874076.19,628734.882072659,6871195.16803152,29.4543450197564,61.9513562588562
31713,3628949.118,6874485.113,628726.855615685,6871603.92630861,29.4544866595909,61.9550248914249
31714,3628956.838,6874875.03,628734.570895523,6871993.68630536,29.4549145126959,61.9585177959862
31731,3644949.179,6873690.818,644720.475691768,6870810.01729197,29.758404612428,61.942143705477
31732,3644943.568,6874091.31,644714.865299834,6871210.34795322,29.7586218381801,61.9457353087572
31733,3644957.002,6874478.374,644728.292292704,6871597.25610182,29.7591906998334,61.9491993006461
31734,3644953.39,6874883.843,644724.680076131,6872002.56176681,29.7594501654443,61.9528347435105
31751,3660963.806,6873670.351,660728.651852212,6870789.62453384,30.0630144480058,61.9355216269336
31752,3660959.195,6874060.79,660724.041102895,6871179.90622787,30.0632773662979,61.9390219985724
31754,3660950.748,6874883.126,660715.59412308,6872001.91091823,30.0638554123982,61.9463938788412
33191,3212953.187,6889681.924,212898.093693854,6886792.86775804,21.5131398126628,62.0041381297113
33192,3212950.706,6890080.099,212895.611964656,6887190.8829771,21.5124508905774,62.0076926837919
33193,3212953.61,6890484.19,212898.513049713,6887594.81184573,21.5118545844563,62.0113041532428
33231,3244959.339,6889682.372,244891.401293422,6886793.45387945,22.1217778273024,62.0270520675533
33233,3244942.385,6890485.351,244874.450636782,6887596.11050995,22.120302760509,62.0342196020677
33251,3260953.042,6889681.748,260878.684425087,6886792.8990023,22.4262959929578,62.0374901056386
33254,3260954.489,6890883.122,260880.125678183,6887993.79073458,22.4247059805477,62.0482365002625
33271,3276891.999,6889681.323,276811.242586374,6886792.54265269,22.7300009625102,62.0472267444009
33272,3276911.24,6890080.434,276830.474148458,6887191.49349434,22.7298659212893,62.0508093435216
33273,3276951.832,6890459.556,276871.048224703,6887570.46345306,22.7301630381683,62.0542256816297
33291,3292950.016,6889686.562,292862.811976444,6886797.8483824,23.0361843712767,62.0564121204303
33292,3292961.692,6890077.261,292874.48161507,6887188.39054573,23.0359508359987,62.0599158318456
33293,3292964.306,6890477.908,292877.092850512,6887588.8766757,23.0355327207941,62.063503622855
33294,3292956.619,6890893.738,292869.407157928,6888004.53966491,23.0349001970052,62.0672216724716
33311,3308951.813,6889681.51,308858.183040471,6886792.86684641,23.3415088136766,62.0647988191256
33312,3308969.791,6890079.816,308876.152118833,6887191.01295854,23.3414224551552,62.068374582505
33313,3308947.088,6890482.784,308853.456515618,6887593.81902473,23.3405544043006,62.0719715063382
33314,3308943.752,6890883.727,308850.120143728,6887994.600987,23.3400580921122,62.0755600913578
33331,3324952.015,6889679.793,324851.958793295,6886791.21880834,23.6469839605132,62.0725404171608
33332,3324953.198,6890075.237,324853.139632666,6887186.50397504,23.6466155457559,62.076083158748
33333,3324954.675,6890477.856,324854.614323953,6887588.9612611,23.6462455509834,62.0796903036604
33334,3324956.238,6890883.644,324856.174967793,6887994.58627472,23.6458739625839,62.0833258715884
33351,3340949.058,6889678.609,340842.575879771,6886790.10338714,23.9525679852982,62.0796106250589
33352,3340956.769,6890076.44,340850.28209034,6887187.77459965,23.9523576757514,62.0831785099057
33353,3340950.742,6890470.077,340844.255838179,6887581.25343871,23.9518885174396,62.0867030211615
33354,3340959.565,6890879.558,340853.07355368,6887990.56997598,23.9516888304227,62.0903757557298
33371,3356935.892,6889699.837,356822.987044438,6886811.39076268,24.2580931128634,62.0862025754678
33372,3356948.02,6890077.247,356835.108570422,6887188.64917573,24.2580195858906,62.089589743826
33373,3356937.343,6890490.127,356824.434109122,6887601.36324078,24.2574812651634,62.0932861605543
33374,3356932.177,6890875.719,356819.268549895,6887986.80029326,24.2570702886906,62.0967400938538
33391,3372945.097,6889698.907,372825.759390753,6886810.52898,24.5642048855483,62.0919285061859
33392,3372951.68,6890079.072,372832.338136239,6887190.54124062,24.5640574221423,62.0953388049475
33393,3372930.638,6890471.791,372811.302929916,6887583.1023397,24.5633724392698,62.0988523317995
33394,3372936.774,6890867.593,372817.434789944,6887978.74531498,24.5632050268789,62.1024026565359
33412,3388951.173,6890064.218,388825.401526477,6887175.76083674,24.8701502613558,62.1002599955282
33413,3388956.514,6890475.237,388830.738644679,6887586.61467004,24.8699939137839,62.1039470278931
33414,3388960.548,6890866.276,388834.769373077,6887977.49652791,24.8698250775942,62.1074545195247
33431,3404964.038,6889692.855,404831.832127689,6886804.61463917,25.1767967232079,62.101309998229
33432,3404954.822,6890076.042,404822.618217494,6887187.64757484,25.1764139556256,62.1047442051317
33451,3420949.661,6889696.778,420811.0291823,6886808.60334478,25.4827793046036,62.1050406478458
33452,3420950.372,6890086.617,420811.738257607,6887198.2856263,25.4826181606675,62.1085375297908
33453,3420969.267,6890481.536,420830.624001962,6887593.04594206,25.482802887724,62.1120837951181
33454,3420978.184,6890889.331,420839.535704045,6888000.67703962,25.4827907947003,62.1157434565422
33492,3452944.524,6890086.364,452793.026483595,6887198.16688724,26.0953126442432,62.1138992304781
33493,3452955.066,6890480.63,452803.562595043,6887592.27438572,26.0954091390873,62.1174377872006
33511,3468944.395,6889675.819,468786.464835725,6886787.85386534,26.4018629061899,62.1118804909268
33512,3468942.842,6890079.363,468784.910775396,6887191.23555959,26.4017617926361,62.1155010929766
33513,3468952.127,6890479.482,468794.190371116,6887591.19367665,26.4018688967771,62.119091860716
33514,3468961.626,6890879.725,468803.683880816,6887991.2757448,26.4019801023655,62.1226837568275
33531,3484958.954,6889680.187,484794.58264863,6886792.286904,26.7086148528774,62.1129061808711
33532,3484949.99,6890068.472,484785.620636755,6887180.41568265,26.7084096571778,62.1163897849686
33533,3484960.445,6890467.113,484796.069771288,6887578.89637667,26.7085755814437,62.1199670928202
33551,3500928.057,6889658.787,500757.261962884,6886770.96196801,27.0145116166607,62.1130207641046
33552,3500947.615,6890069.791,500776.810386623,6887181.80070399,27.0148880366246,62.1167085893659
33553,3500934.825,6890483.712,500764.023812114,6887595.55513213,27.0146447658513,62.1204226510694
33554,3500943.026,6890890.674,500772.219822627,6888002.35344717,27.014803647367,62.1240742269285
33571,3516952.111,6889678.294,516774.869114641,6886790.52765298,27.321460233621,62.112823795052
33592,3532949.89,6890082.285,532766.20936411,6887194.42235729,27.6279639968763,62.1153980084518
33593,3532948.336,6890487.059,532764.654315309,6887599.03346731,27.6280093211501,62.1190298875413
33611,3548968.877,6889682.55,548778.751525718,6886794.91442331,27.9346932333666,62.1100797662958
33613,3548959.245,6890472.494,548769.120141873,6887584.54046184,27.9347268712767,62.1171680935715
33631,3564933.488,6889684.466,564736.937036432,6886796.89548808,28.2404083912891,62.107694497741
33632,3564950.862,6890082.434,564754.302404184,6887194.70337131,28.2408869194966,62.1112615747887
33633,3564961.015,6890500.541,564764.449596101,6887612.6421186,28.2412346520346,62.1150105496071
33672,3596966.302,6890083.157,596756.85413739,6887195.55761622,28.8538342015978,62.1044131152705
33691,3612961.182,6889677.467,612745.295539722,6886790.0964706,29.159669446512,62.096334205988
33692,3612939.567,6890090.226,612723.6875551,6887202.68917343,29.1595190447845,62.10004165259
33693,3612940.545,6890483.704,612724.663552311,6887596.0087328,29.1597886609952,62.1035694644363
33694,3612931.052,6890873.904,612715.172779808,6887986.05156944,29.1598558609349,62.1070710110919
33713,3628948.748,6890460.347,628726.420173038,6887572.72651646,29.4660468517772,62.0982375293462
33714,3628915.794,6890890.589,628693.47768968,6888002.79511052,29.4657296582902,62.1021056862105
33733,3644953.473,6890462.756,644724.699235305,6887575.19976231,29.7721298571142,62.0924604238956
33734,3644947.517,6890873.304,644718.743963626,6887985.58237605,29.7723518649276,62.0961421780503
33751,3660960.903,6889660.849,660725.684625581,6886773.68087944,30.0773938670535,62.0787988929611
